dimension,vertices,max_bit_length,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
10,300,350,102.4,324,15,294523342200416023038387330355501297129056583640173564268946826095115770013641546941007403183611684866767,294523342200416023038387330355501297129056583640173564268946826095115770013641546941007403183611684866767
10,300,350,102.4,314,10,385544988511241508505221895613431393494138096220814533985585718778992464363749797903871964958258015443,385544988511241508505221895613431393494138096220814533985585718778992464363749797903871964958258015443
10,300,350,102.4,303,6,17387679910765878495989277589467980961340065657278685073842881459967832442326384621797965770358298230,17387679910765878495989277589467980961340065657278685073842881459967832442326384621797965770358298230
10,300,350,102.4,305,7,194584243431513024893853683440231700326926082017957929796036967407325529688267611510738402991314351930,194584243431513024893853683440231700326926082017957929796036967407325529688267611510738402991314351930
10,300,350,102.4,303,5,3219075629349945323704767236947536404003167119733777055641090482300709062066635048709838664442805427,3219075629349945323704767236947536404003167119733777055641090482300709062066635048709838664442805427
10,300,350,102.4,312,8,33191725406083237891813823427976931642393820906914603243727467431450672802081007907509993,33191725406083237891813823427976931642393820906914603243727467431450672802081007907509993
10,300,350,102.4,313,6,75490157042995107310133858036694347526424963869947793263215177097670369134639607806785156090791855,75490157042995107310133858036694347526424963869947793263215177097670369134639607806785156090791855
10,300,350,102.4,319,6,75490157042995107310133858036744907410190837739711485095693516380032102902309887562824939048592581,75490157042995107310133858036744907410190837739711485095693516380032102902309887562824939048592581
10,300,300,102.4,134,4,56871540093065137553025763728277026305630076819887765598564305009357923585721576,56871540093065137553025763728277026305630076819887765598564305009357923585721576
10,300,300,102.4,145,4,56849664271172794738897390097513386344524859241642732583036983193104944776368413,56849664271172794738897390097513386344524859241642732583036983193104944776368413
10,300,300,102.4,154,7,46690691618545271113183719879575536201749331958383791750674789973574255608466700285559,46690691618545271113183719879575536201749331958383791750674789973574255608466700285559
10,300,300,102.4,139,6,56849664271172794738609202633507221312850369331241592283320492203191038998757686,56849664271172794738609202633507221312850369331241592283320492203191038998757686
10,300,300,102.4,143,10,12272149645632692881944772523847303545933457335981713288443383811178523234393542883602611,12272149645632692881944772523847303545933457335981713288443383811178523234393542883602611
10,300,300,102.4,136,6,10292785638623180901574349136192093384931970962572577446696764901323826781750332612025,10292785638623180901574349136192093384931970962572577446696764901323826781750332612025
10,300,300,102.4,128,6,454754432186380464273681928269764569434389112595820298245463509366599535558049606944,454754432186380464273681928269764569434389112595820298245463509366599535558049606944
10,300,300,102.4,142,5,36154520599098676398751561121799565743399393630549380558461791640713707775805043956,36154520599098676398751561121799565743399393630549380558461791640713707775805043956
10,300,300,102.4,142,8,660191481133791458578540935019490627088774926113314376591374715026730232513436895239429,660191481133791458578540935019490627088774926113314376591374715026730232513436895239429
10,300,300,102.4,140,8,609752132220095564328812239560289784436117203514227121626010859265787908107775955460,609752132220095564328812239560289784436117203514227121626010859265787908107775955460
10,300,250,102.4,107,14,1018669519579437488778181789981419187444028711544057950365710535586835787357,1018669519579437488778181789981419187444028711544057950365710535586835787357
10,300,250,102.4,103,11,95013355222189936563989681616114469280188669658875410459453996337270467123,95013355222189936563989681616114469280188669658875410459453996337270467123
10,300,250,102.4,102,5,14650243397008933466812655243428305126621759167855878523923317744617257,14650243397008933466812655243428305126621759167855878523923317744617257
10,300,250,102.4,94,11,375647028460963552302394932492380531862441503880764604337459765903301018870,375647028460963552302394932492380531862441503880764604337459765903301018870
10,300,250,102.4,111,10,304884921219405199848213635470775554877907996813770663264004260996703872,304884921219405199848213635470775554877907996813770663264004260996703872
10,300,250,102.4,130,10,2187100424491342485315354959115834051643666423136980993449455283543820075,2187100424491342485315354959115834051643666423136980993449455283543820075
10,300,250,102.4,129,9,2956706905052521036888276949367840354141435549614664281844634455879917483,2956706905052521036888276949367840354141435549614664281844634455879917483
10,300,250,102.4,113,9,1601720645220834070891801250632254978970961381314132760792901231056422263,1601720645220834070891801250632254978970961381314132760792901231056422263
10,300,250,102.4,103,5,1947385165761206870176364985993233897788861148352447737097204575531255,1947385165761206870176364985993233897788861148352447737097204575531255
10,300,250,102.4,106,6,5098593015226810633565925805292386331580545374914166563173208217335,5098593015226810633565925805292386331580545374914166563173208217335
10,300,200,102.4,113,5,19087445669452343863448071299249333706340243634716690055,19087445669452343863448071299249333706340243634716690055
10,300,200,102.4,140,8,2818531357804842163231432354658821349363358558633087229517,2818531357804842163231432354658821349363358558633087229517
10,300,200,102.4,102,13,334988552761754757406197604506505935510907737515806765349794,334988552761754757406197604506505935510907737515806765349794
10,300,200,102.4,121,13,334988552761754757406185513060183171279883615338398236555186,334988552761754757406185513060183171279883615338398236555186
10,300,200,102.4,111,5,702215830351467122427430077153804816262649820547053119,702215830351467122427430077153804816262649820547053119
10,300,200,102.4,116,8,2818531357611552892256367195135727539636250594923045770711,2818531357611552892256367195135727539636250594923045770711
10,300,200,102.4,113,6,379317197468575940466173303000382111088744693085793778096,379317197468575940466173303000382111088744693085793778096
10,300,200,102.4,116,5,702215816393199374586227303206876149357065825587250127,702215816393199374586227303206876149357065825587250127
10,300,200,102.4,108,5,379314846929793026016085709799502534099999461929176215881,379314846929793026016085709799502534099999461929176215881
10,300,200,102.4,105,5,19087445669452343863448098634622013609839091537719631901,19087445669452343863448098634622013609839091537719631901
10,300,150,102.4,78,4,79653714682207121283666413191818511068411849,79653714682207121283666413191818511068411849
10,300,150,102.4,97,5,33479929449732788361887900053388211062230814,33479929449732788361887900053388211062230814
10,300,150,102.4,89,4,469355907070424492867306108505318933058095,469355907070424492867306108505318933058095
10,300,150,102.4,85,12,626868669422305232536987882810122234410998975,626868669422305232536987882810122234410998975
10,300,150,102.4,80,13,626868669422305247638076486526106870392139374,626868686175074856857974720388947885080757197
10,300,150,102.4,89,5,548946799927269875904515834822617110795880,548946799927269875904515834822617110795880
10,300,150,102.4,84,5,469355907070424492867306108501193156498037,469355907070424492867306108501193156498037
10,300,150,102.4,79,5,633143582078140931206295132425616943302514,633143582078140931206295132425616943302514
10,300,150,102.4,87,5,259076162703528384527246168854310315054648917,259076162703528384527246168854310315054648917
10,300,150,102.4,83,4,3377194107457281196681851674043821858966936,3377194107457281196681851674043821858966936
10,300,100,102.4,70,7,12333427944118683899981959501,12333427944118683899981959501
10,300,100,102.4,91,10,128824982053987536324196449530,128826769961137120639497089478
10,300,100,102.4,74,10,78162414466567552682332449318,78162414466567552682332449318
10,300,100,102.4,79,9,77488512278970123201217361025,77488512278970123201217361025
10,300,100,102.4,84,19,648508379002319445623192550647,648508379002319445623192550647
10,300,100,102.4,74,6,61727335749384282367938967763,61727335749384282367938967763
10,300,100,102.4,72,6,13414115148806997800991988075,13414115148806997800991988075
10,300,100,102.4,81,4,38106982061206469576400547,38106982061206469576400547
10,300,100,102.4,80,7,23356406541223075319821603100,23356406541223075319821603100
10,300,100,102.4,71,8,10284734337233287471980131437,10284734337233287471980131437
10,300,50,102.4,128,17,389849665526805,389849665526805
10,300,50,102.4,134,6,54858283831167,54858283831167
10,300,50,102.4,145,6,10251151587116,10251151587116
10,300,50,102.4,141,8,139945216080952,139945216080952
10,300,50,102.4,161,29,291000401662063,291000401662063
10,300,50,102.4,152,29,540387388809318,540387388809318
10,300,50,102.4,143,14,286141436747450,286141436747450
10,300,50,102.4,134,23,631766957221162,631766957221162
10,300,50,102.4,130,17,286141436776757,286141436776757
10,300,50,102.4,135,34,540387297358941,540387297358941
10,200,500,0.2,59,4,2940556464674935418499731483149198415211759243881292931917227264503224264821760594364771664421816020574831895405715321864715043716502118840657,2940556464674935418499731483149198415211759243881292931917227264503224264821760594364771664421816020574831895405715321864715043716502118840657
10,200,500,0.2,68,4,58667717349353508598733066998490947931733444025508312914733386685613980861093866560253689228546718045965523329001934172273814226012822153334,58668268415919250611952616726559365877788095593383923337752980422636872434762505672728139886942724548576981801035415660226564627420090248249
10,200,500,0.2,71,4,58668268415919250611952616726559365877788095593383923337752980422636872434762505644596252240956040794983982088352900589919287093074299971499,58668268415919250611952616726559365877788095593383923337752980422636872434762505644596252240956040794983982088352900589919287093074299971499
10,200,500,0.2,64,5,58667717349353507932320359612785611594485738359863890802976125623299206422312550020546812911930637997787265809266807108046654105972409369600,58667717349353714206252855900727275506055799637857125029249834955550830081261530628322291657244204769695893423746008336519140522498439543115
10,200,500,0.2,78,2,2196043522285737721732927570428763545955615684822424539365203121667288016146158788365602954397843576106655990086141518860566809104612,2196043522285737721732927570428763545955615684822424539365203121667288016146158788365602954397843576106655990086141518860566809104612
10,200,500,0.2,59,3,38405555055331008099479560277634016047149003751939336147392134631046065162037839065160188582992369020098362651640818117814205693310033782,38405555055331008099479560277634016047149003751939336147392134631046065162037839065160188582992369020098362651640818117814205693310033782
10,200,500,0.2,55,4,58667717349353507932320359612785611594485738359863890802976125352609858584697706567588846741168307434991877814318210712619637390965342189668,58667717349353508598733066998490947931733443656419525729457701402033987197405151791723554221474069582036429594667170862070021998420875977955
10,200,500,0.2,59,5,2940556464674935418499731483149198415211759243881292931917227264503224264821760594364771664421816020574831895405715321864715043716502118840657,2940556464674935418499731483149198415211759243881292931917227264503224264821760594364771664421816020574831895405715321864715043716502118840657
10,200,500,0.2,61,3,44641427160069351320466313771942987780582248652804605343834071485408013035426392727750994382436461765514517855743264674162571297754183903,44641427160069351320466313771942987780582248652804605343834071485408013035426392727750994382436461765514517855743264674162571297754183903
10,200,500,0.2,61,4,290055309443069615249961368907345095723953724541293299115538602164553027627303374528204041983177267799066096283432437131775286591287496861409,290055309443069615249961368907345095723953724541293299115538602164553027627303374528204041983177267799066096283432437131775286591287496861409
10,200,450,0.2,97,4,1801678493685422529093594922702094671495247100185283135713474485211764381284830048632811718357664106712479566677463,1801678493685422529093594922702094671495247100185283135713474485211764381284830048632811718357664106712479566677463
10,200,450,0.2,88,4,115803285581497385242244096315996580087968983503104375117912235101388112326460354157439612715857906736544852383602839629372531258974,115803285581497385242244096315996580087968983503104375117912235101388112326460354157439612715857906736544852383602839629372531258974
10,200,450,0.2,96,4,357054484149412344574972103712771356605124609837634145769062675893326181869309503302945143262585594345186297774207277119986499951,357054484149412344574972103712771356605124609837634145769062675893326181869309503302945143262585594345186297774207277119986499951
10,200,450,0.2,94,3,64090790287123740195104605707323515472094432184888716495005626153548310096567312299908228423794737000761562218,64090790287123740195104605707323515472094432184888716495005626153548310096567312299908228423794737000761562218
10,200,450,0.2,92,9,53737555806452320628180185894361471123084583700821889928613934052742777992187646477398884236975072030142721165588209684931782508132735,53737555806452320628180185894361471123084583700821889928613934052742777992187646477398884236975072030142721165588209684931782508132735
10,200,450,0.2,93,4,1253312070089041793456193688074122608559390330678964997850389552079283673627458740054813214743128977819701729463874109219139859,1253312070089041793456193688074122608559390330678964997850389552079283673627458740054813214743128977819701729463874109219139859
10,200,450,0.2,98,5,29698782529387594495538218372548121183851056434213178680536991335982099763820016954434161311723960173557392674656108799273983286047,29698782529387594495538218372548121183851056434213178680536991335982099763820016954434161311723960173557392674656108799273983286047
10,200,450,0.2,99,9,5666959597004276444206693758632547272017659826845284925763859248020874968267849306955164876662619160869480601394258469102226731368569,5666959597004276444206693758632547272017659826845284925763859248020874968267849306955164876662619160869480601394258469102226731368569
10,200,450,0.2,94,9,5666959597004276444206693758632547272017659826845284925598138303392909777122301272235217225755087427147735469827461674979804936515277,5666959597004276444206693758632547272017659826845284925598138303392909777122301272235217225755087427147735469827461674979804936515277
10,200,450,0.2,102,4,652466970527907700393328659591509671265477561900253333641239840923109975332194376440350654045768687053445221322166365962903,652466970527907700393328659591509671265477561900253333641239840923109975332194376440350654045768687053445221322166365962903
10,200,400,0.2,76,10,541459987392491419824488545965998257641662447971509973198507250429744649322343465480801963958201080896821886218648961,541459987392491419824488545965998257641662447971509973198507250429744649322343465480801963958201080896821886218648961
10,200,400,0.2,80,3,1395251853208991434643244586486600917654266983167323382503102499695731442127648737206611749392090231349248184366,1395251853208991434643244586486600917654266983167323382503102499695731442127648737206611749392090231349248184366
10,200,400,0.2,71,3,1395251853208991434643244586486600917654266983167323382286134258069257795789300821844369851842424213959496424072,1395251853208991434643244586486600917654266983167323382286134258069257795789300821844369851842424213959496424072
10,200,400,0.2,70,7,620617879805305578629536637315959157149293985000339683812258924174137659297499640531719224236552438683890291403842,620617879805305578629536637315959157149293985000339683812258924174137659297499640531719224236552438683890291403842
10,200,400,0.2,69,10,528023747364138328699967478232379162314232664559970758561255799273592348702897837317458956095046885894964089246417333368,528023747364138328699967478232379162314232664559970758561255799273592348702897837317458956095046885894964089246417333368
10,200,400,0.2,67,8,22112272283285213664266603186200141461067118640617867598875949335312016935316684851786944522549317657476827656279940505,22112272283285213664266603186200141461067118640617867598875949335312016935316684851786944522549317657476827656279940505
10,200,400,0.2,68,6,541459987392491564861195535134360766680015820716015051368560094745881561654118873831287826466077754883693000446807948,541459987392491564861195535134360766680015820716015051368560094745881561654118873831287826466077754883693000446807948
10,200,400,0.2,67,5,3886913044577629539233408547022754591852982310467044399756468638862476665247120815950938186362045518041746671803,3886913044577629539233408547022754591852982310467044399756468638862476665247120815950938186362045518041746671803
10,200,400,0.2,68,7,22112272283285213664266603186200141461067118640617867567391243002794393674075948377747062525617645121494918246540673184,22112272283285213664266603186200141461067118640617867567391243002794393674075948377747062525617645121494918246540673184
10,200,400,0.2,80,4,3886913044577629539233408547022754591852982310468452877063255441548264468716447249083960164960431814303919055541,3886913044577629539233408547022754591852982310468452877063255441548264468716447249083960164960431814303919055541
10,200,350,0.2,60,3,362037444423800859704740246090615845722342229877986472296575496223322293199005388169209324020916,362037444423800859704740246090615845722342229877986472296575496223322293199005388169209324020916
10,200,350,0.2,64,4,8283920656570514020702420804206503732462250598082476952276557974259512515551822742027458447487383,8283920656570514020702420804206503732462250598082476952276557974259512515551822742027458447487383
10,200,350,0.2,60,9,268646029340002540417961197589156043864734883237870766568805585904616306904118073398923878619314237583696,268646029340002540417961197589156043864734883237870766568805585904616306904118073398923878619314237583696
10,200,350,0.2,59,8,268646029340002540417961197589124796263037065616999279221986414487017473292001660915042868451177129792353,268646029340002540417961197589124796263037065616999279221986414487017473292001660915042868451177129792353
10,200,350,0.2,57,5,684640756553367576490830467543892623632204412425696574275707978112332250002313661750474724052568,684640756553367576490830467543892623632204412425696574275707978112332250002313661750474724052568
10,200,350,0.2,57,4,21507508094570251961266602133942952078889930601884230640503350785510676393272988256617516672563630622,21507508094570251961266602133942952078889930601884230640503350785510676393272988256617516672563630622
10,200,350,0.2,60,3,379074159407925860591501352685043614575046930150769358309398192129822113282030403427461,379074159407925860591501352685043614575046930150769358309398192129822113282030403427461
10,200,350,0.2,56,10,268646029340002540417961197589124796263037382373361289752518276577818973920852324407660798397055336649938,268646029340002540417961197589124796263037382373361289752518276577818973920852324407660798397055336649938
10,200,350,0.2,54,9,1676950453907361105083394272673707830411147006133719570481741206077814480168584858168030821313105605045249,1676950453907361105083394272673707830411147006133719570481741206077814480168584858168030821313105605045249
10,200,350,0.2,53,3,5754796597010537604461121386244349168591166534138338618086881016440894143379299689544874399,5754796597010537604461121386244349168591166534138338618086881016440894143379299689544874399
10,200,300,0.2,62,9,28266210780046695964499926861007563820721550307631765552785016647065563790311031410289136,28266210780046695964499926861007563820721550307631765552785016647065563790311031410289136
10,200,300,0.2,48,9,21824555928725020612299751349647888467688723053773337464110105847828836216894749931373880,21824555928725020612299751349647888467688723053773337464110105847828836216894749931373880
10,200,300,0.2,50,3,414899475593803436743925413651233431587846516239191657262611184798739801950341275134968,414899475593803436743925413651233431587846516239191657262611184798739801950341275134968
10,200,300,0.2,49,3,414899475593803436743925413651233431587846516239191657262611184798739801950341275134968,414899475593803436743925413651233431587846516239191657262611184798739801950341275134968
10,200,300,0.2,49,14,656985800524354604819687610459456322574341460143718258797793808775002936145974788046618323,656985800524354604819687610459456322574341460143718258797793808775002936145974788046618323
10,200,300,0.2,49,5,7847617494523017981612090040148859127645425842461255032538057272050194101805769546381020,7847617494523017981612090040148859127645425842461255032538057272050194101805769546381020
10,200,300,0.2,48,10,39144386115954024036828719295116480572822816562514874774356423293838060249787799278001647,39144386115954024036828719295116480572822816562514874774356423293838060249787799278001647
10,200,300,0.2,51,5,1030628990652633658960685824967819162354936803681349435378476880997699516075726270859919,1030628990652633658960685824967819162354936803681349435378476880997699516075726270859919
10,200,300,0.2,54,10,422766399174856053529655013036262935845743059173664983729768484735201176458441315345675409,422766399174856053529655013036262935845743059173664983729768484735201176458441315345675409
10,200,300,0.2,49,6,7847617475502773063079832677464582457874620384281723669554736551749354123398184757605921,7847617494523017981613134343798743612698670586248190956110100946137243069138026355230391
10,200,250,0.2,79,6,6636055443812372177887622931539461485819636677258581168889663421523101002,6636055443812372177887622931539461485819636677258581168889663421523101002
10,200,250,0.2,82,16,1370565394057769475330630285067525619232110664067919464158528484932250406518,1370565394057769475330630285067525619232110664067919464158528484932250406518
10,200,250,0.2,86,23,1644058749978248497983142446845183396110946375591640708572999967361398890696,1644058749978248497983142446845183396110946375591640708572999967361398890696
10,200,250,0.2,83,6,6845797762863199489999049070304321590946703752834590808068732405591715940,6845797762863199489999049070304321590946703752834590808068732405591715940
10,200,250,0.2,86,3,3267857323798513391267375356577688646938557992185023130243491166934171,3267857323798513391267375356577688646938557992185023130243491166934171
10,200,250,0.2,78,6,6650323007083103198821443639310054233169068408378104025284093814157888995,6650323007083103198821443639310054233169068408378104025284093814157888995
10,200,250,0.2,81,3,21559971307016440141072529279420253902247714159,21559971307016440141072529279420253902247714159
10,200,250,0.2,75,4,287091412749746536417829526589543532904302431576867673446576370222847478,287091412749746536417829526589543532904302431576867673446576370222847478
10,200,250,0.2,70,8,7336943924098269012004351160568323521385315724521565344165494301454463372,7336943924098269012004351160568323521385315724521565344165494301454463372
10,200,250,0.2,84,9,11958216555992960753467979303922623624098688118991492821680594906795713247,11958216555992960753467979303922623624098688118991492821680594906795713247
10,200,200,0.2,86,4,8155765364808937885014031869878499402239369458706086990345,8155765364808937885014031869878499402239369458706086990345
10,200,200,0.2,88,4,735674324617935538713729309769006875700235085742933680,735674324617935538713729309769006875700235085742933680
10,200,200,0.2,96,4,249816739549750265716784933609438537949971802590661654080,249816739549750265716784933609438537949971802590661654080
10,200,200,0.2,84,3,97437922399128755800344779530130672653832602782604241252,97437922399128755800344779530130672653832602782604241252
10,200,200,0.2,102,7,32236638330852039303113415201507863263939097812854440300571,32236638330852039303113415201507863263939097812854440300571
10,200,200,0.2,90,4,10620923709618582860815360340659574520373349171858322816,10620923709618582860815360340659574520373349171858322816
10,200,200,0.2,85,3,488311481377813665312095538064655835197816477681,488311481377813665312095538064655835197816477681
10,200,200,0.2,94,11,211282225187458920265007356120138340350668718051315236738643,211282225187458921823295840567500230093901343572465015752836
10,200,200,0.2,89,3,12215308601023430976114813265398760319622768763096626,12215308601023430976114813265398760319622768763096626
10,200,200,0.2,87,5,5616629364219630082307603633018332928605392101545294,5616629364219630082307603633018332928605392101545294
10,200,150,0.2,89,4,1748968962848589139019778952279479931151111,1748968962848589139019778952279479931151111
10,200,150,0.2,94,5,1626758738672510139918432805082890466009380,1626758738672510139918432805082890466009380
10,200,150,0.2,89,5,1495612949143590910788700139797614697955142,1495612949143590910788700139797614697955142
10,200,150,0.2,89,4,1627869718639186761659250152964140631930106,1627869718639186761659250152964140631930106
10,200,150,0.2,85,3,85764877795906093747986089701128313925898,85764877795906093747986089701128313925898
10,200,150,0.2,95,5,1964121923858479152762225880443760183635606,1964121923858479152762225880443760183635606
10,200,150,0.2,91,5,3954103688735260261151184922459806817336170,3954103688735260261151184922459806817336170
10,200,150,0.2,89,5,1871238202520221014230290655966876095587613,1871238202520221014230290655966876095587613
10,200,150,0.2,85,3,391863914541889742917273496940643538436510,391863914541889742917273496940643538436510
10,200,150,0.2,85,3,67676626987009469659706486380753565101,67676626987009469659706486380753565101
10,200,100,0.2,127,18,459348667238298998217837288267,459348667238298998217837288267
10,200,100,0.2,134,2,16921866891958756936483396591,16921866891958756936483396591
10,200,100,0.2,152,4,244931864055137272483091375928,244931864055137272483091375928
10,200,100,0.2,134,14,459581856246566648365985154908,459581856246566648365985154908
10,200,100,0.2,120,5,49948444761007654518846876916,49948444761007654518846876916
10,200,100,0.2,130,13,462511146450755409498617376300,462511146450755409498617376300
10,200,100,0.2,142,5,45837641775792089190563047638,45837641775792089190563047638
10,200,100,0.2,147,3,45837641774125387948526162909,45837641774125387948526162909
10,200,100,0.2,125,3,16771760791279600551625703,16771760791279600551625703
10,200,100,0.2,135,3,16771760791279600551625703,16771760791279600551625703
10,200,50,0.2,93,60,881377021749665,881377021749665
10,200,50,0.2,92,35,459925892931084,459925892931084
10,200,50,0.2,99,63,881377021749665,881377021749665
10,200,50,0.2,89,3,6318233079351,6318233079351
10,200,50,0.2,87,52,1160530719240063,1160530719240063
10,200,50,0.2,102,4,147002305104372,147002305104372
10,200,50,0.2,93,69,995979267037120,995979267037120
10,200,50,0.2,94,66,501171684119970,501171684119970
10,200,50,0.2,91,10,152266671904195,152266671904195
10,200,50,0.2,96,3,14675566793701,14675566793701
10,200,500,0.4,102,8,15421154652309526427736099375598326791363242660332252947108600595390755849667310028004845970379023886363759821613599814737347671489096179653527837969,15421154652309526427736099375598326791363242660332252947108600595390755849667310028004845970379023886363759821613599814737347671489096179653527837969
10,200,500,0.4,114,11,714026472505985648582009030151955824837303117832004745866879311871156697322916585246160407989973643299015145458614604493754104508875960442485721364748,714026472505985648582009030151955824837303117832004745866879311871156697322916585246160407989973643299015145458614604493754104508875960442485721364748
10,200,500,0.4,110,4,88212896628277480638466261437521869952669304142620215600131750110711671616570897773709261671548795083872090605584667891223081191920097654585,88212896628277480638466261437521869952669304142620215600131750110711671616570897773709261671548795083872090605584667891223081191920097654585
10,200,500,0.4,119,11,85670623348421993539764650162330829714627672489912558034969234400893082127134293730046496391567386454823888199658423494642463163020420331941485380859,85670623348421993539764650162330829714627672489912558034969234400893082127134293730046496391567386454823888199658423494642463163020420331941485380859
10,200,500,0.4,110,5,135171804926471645487752427113375154123207975960061335390348226663703018055126258697418308147147740157093950736897033701564995820272136101968785,135171804926471645488317606348269391364443110651836029999454348797311114646658874336572132937100153536750831615950719532490853595930988562570119
10,200,500,0.4,117,4,135171804926471645487752425289712280405561371971005976266617887155818147379728242235840023445055326318877584382047886470777856659280798857785014,135171804926471645487752425289712280405561371971005976266617887155818147379728242235840023445055326318877584382047886470777856659280798857785014
10,200,500,0.4,105,4,70416660091875824948523148824187097209671448395082200935850548787476938886145146226695562990665091203912725124566785009763056837677904731695198,70416660091875824948523148824187097209671448395082200935850548787476938886145146226695562990665091203912725124566785009763056837677904731695198
10,200,500,0.4,110,8,750592435292722197723773204723086084415721375106014289691361505924505956995081842595685763260241543224680125850528129326078762294174946777718452,750592435292722197723773204723086084415721375106014289691361505924505956995081842595685763260241543224680125850528129326078762294174946777718452
10,200,500,0.4,104,6,135171804926471645487752425289712280405561371971005976266617887155818148049524639585799523403267151573617339051983125311733166411113611621251780,135171804926471645487752425289712280405561371971005976266617887155818148049524639585799523403267151573617339051983125311733166411113611621251780
10,200,500,0.4,101,10,714026472507029660013182068902297315445010723845281667692335941407644703103715061021991310140424160348016374275543723655773786832483173565563350325870,714026472507029660013182068902297315445010723845281667692335941407644703103715061021991310140424160348016374275543723655773786832483173565563350325870
10,200,450,0.4,85,5,8601567526513866901302207228344474597151254705748734427502849872744826968543542989030540128662500189939912912705025439806243893851,8601567526513866901302207228344474597151254705748734427502849872744826968543542989030540128662500189939912912705025439806243893851
10,200,450,0.4,84,9,5343334843379671982068591831114518924798096175094652688801601525145335651551202127323175771358325378334921460698307675634329921727611,5343334843379671982068591831114518924798096175094652688801601525145335651551202127323175771358325378334921460698307675634329921727611
10,200,450,0.4,86,3,146553596196248507012146623671085067345631098212176429959372868017742531905539635402179845647567085335955339425283468987044602565,146553596196248507012146623671085067345631098212176429959372868017742531905539635402179845647567085335955339425283468987044602565
10,200,450,0.4,84,5,748908953897323638605729515458013878274341644723685637969415292291181739225017002015276910033779995346129095203142,748908953897323638605729515458013878274341644723685637969415292291181739225017002015276910033779995346129095203142
10,200,450,0.4,78,9,11887391739919334274974130763004485746800925309397612926086697016068743057266355041244478644722731073820924029274061491378347101015,11887391739919334274974130763004485746800925309397612926086697016068743057266355041244478644722731073820924029274061491378347101015
10,200,450,0.4,88,8,340583824682296580102385058785403754386974677761471043163932202490925550416137032933753768610784701495658970281480673579741854882755,340583824682296580102385058785403754386974677761471043163932202490925550416137032933753768610784701495658970281480673579741854882755
10,200,450,0.4,82,3,1912123918293781688414193982901287377662695886585497738698221018532521714929664358158576858436840369945111169854002296752785,1912123918293781688414193982901287377662695886585497738698221018532521714929664358158576858436840369945111169854002296752785
10,200,450,0.4,84,3,646876295269206977421734473230155028439716096654506226256235049538917309459060938027339708857509380722130045615197065555219241,646876295269206977421734473230155028439716096654506226256235049538917309459060938027339708857509380722130045615197065555219241
10,200,450,0.4,89,10,1167296933805849769047142679887203374824653815841304003730196895472016519426536587453575957870693822019782961255357861592940383677594,1167296933805849769047142679887203374824653815841304003730196895472016519426536587453575957870693822019782961255357861592940383677594
10,200,450,0.4,85,4,487968448558149893196712831522027403660605813778074684017531579499322091517186386118163001488851762579771026309938280108726267,487968448558149893196712831522027403660605813778074684017531579499322091517186386118163001488851762579771026309938280108726267
10,200,400,0.4,83,3,90779902943999369866329388174846770858512678080320843985305256505255404029612394830499735618201117869297078020,90779902943999369866329388174846770858512678080320843985305256505255404029612394830499735618201117869297078020
10,200,400,0.4,83,6,2291971575949022025555809638554511367599376029565030066420726758026000380293716389569945504411999970561714496334046,2291971575949022025555809638554511367599376029565030066420726758026000380293716389569945504411999970561714496334046
10,200,400,0.4,98,5,30095463916268601781314899628990411469792368682802588004735343950314056763831265321069221486870698744527855117,30095463916268601781314899628990411469792368682802588004735343950314056763831265321069221486870698744527855117
10,200,400,0.4,78,4,9736140567326418040369896075931123790530879287504011098608898298665313797758302056591076864992617628106724677,9736140567326418040369896075931123790530879287504011098608898298665313797758302056591076864992617628106724677
10,200,400,0.4,79,7,77086992465603366565466045092781956231823458789692060715113722310278620395359065453746287490339817943411480506087768,77086992465603366565466045092781956231823458789692060715113722310278620395359065453746287490339817943411480506087768
10,200,400,0.4,83,3,26688630461948225781236808162000629633271265083939966763219706584682181214774422185871360325267655850461436,26688630461948225781236808162000629633271265083939966763219706584682181214774422185871360325267655850461436
10,200,400,0.4,83,3,16908556057477678059612152273356276151855045181441728799786819881022495130263781974273779033255202740523657292,16908556057477678059612152273356276151855045181441728799786819881022495130263781974273779033255202740523657292
10,200,400,0.4,91,7,1883212453057915305599019820137664163561154969692049651626904999435547645127303068951490081759584603695013336870969247,1883212453057915305599019820137664163561155288395233918794475677573413652021219155184057960041994897953729369281117772
10,200,400,0.4,93,3,240480179906942713610634771990648327498406915124330837166149960502664844187367087792731138076435689525246365,240480179906942713610634771990648327498406915124330837166149960502664844187367087792731138076435689525246365
10,200,400,0.4,86,5,2282256826463850875109822503205932330791322559134483682510320830274725465842713291237610759120956643921844338843824,2282256826463850875109822503205932330791322559134483682510320830274725465842713291237610759120956643921844338843824
10,200,350,0.4,83,4,432629575594457650309155990397131622956285922840095408545284735215225977550376904920357184853489923,432629575594457650309155990397131622956285922840095408545284735215225977550376904920357184853489923
10,200,350,0.4,80,3,1048471867748250136181648205473274354596681408772374052375439044273639858939618948727484106,1048471867748250136181648205473274354596681408772374052375439044273639858939618948727484106
10,200,350,0.4,76,4,112558671609906517576574236307409727701397353579578538814236031061305548411290380463870487955451717,112558671609906517576574236307409727701397353579578538814236031061305548411290380463870487955451717
10,200,350,0.4,86,4,2896266608696937086960463185674219918243625056933176999550522658219678891784564330771975224,2896266608696937086960463185674219918243625056933176999550522658219678891784564330771975224
