dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 19.6, 388, 39, 2169632227752597259310568656748074733514071154736290275098274017821397477752062663887251985471517236239165754335532214359728623159844413042620531265141265797657129100278535450144522910947893612989119353210216286947021314907828371051908678020584056781424889680364361177770295291193323762643164418001, 2169632227752597259310568656748074733514071154736290275240824615782174368192326590055402746458523927705035983016860105679305713138030228931508105608947461361217508116588309975557630969298841406806485102624742379481326974984606459655833800196323676025889995417935214017532188669452165278681884439162
8, 1000, 4, 19.6, 674, 24, 4593966815873643380233284598780649901488900165043089816755338010237995553820183244894781563559085992272106790169505103394085615064844325953624213397840919265841565498193262288253203323439322286913567553925702048338782608158792468422966738066394668369306724261491408265734320655438624487, 4593966815873643380233284598780649901488900165043089816755338010237995553820183244894781563559085992272106790169505103394085615064844325953624213397840919265841565498193262288253203323439322286913567553925702048338782608158792468422966738066394668369306724261491408265734320655438624487
8, 1000, 4, 19.6, 752, 40, 341397354728727534128937110827719934822187746905348644401300941201061885818459645602386232087294091142690511597307269239531599960849578309311088088034568928510293543824109477798957039627397929328654631715576078275255706260854141279888921239631074867065801013213975945112674955909932790706215136356, 341397354728727534128937110827719934822187746905348644401300941201061885818459645602386232087294091142690511597307269239531599960849578309311088088034568928510293543824109477798957039627397929328654631715576078275255706260854141279888921239631074867065801013213975945112674955909932790706215136356
8, 1000, 4, 19.6, 587, 18, 374267645883841125311795122891915513971850327092077352178383360591655548410792689939133954859225375219734061266140500074288823560299635925650381710573555663965720906598426543418421571942084906496970463139058325685920351802743968416281463576583267542019011758121510193095136167284, 374267645883841125311795122891915513971850327092077352178383360591655548410792689939133954859225375219734061266140500074288823560299635925650381710573555663965720906598426543418421571942084906496970463139058325685920351802743968416281463576583267542019011758121510193095136167284
8, 1000, 4, 19.6, 518, 56, 916913406811867360622656858456692045865327961895876247671514688960518880097395918739931011846755682639099378245966594061064277034286295173141495202523570357304701386224635500199982599280295613197020673812947029505879731460216944575804883446254983599097911547353928668473313236292270961440264035632061, 916913406811867360622656858456692045865327961895876247671514688960518880097395918739931011846755682639099378245966594061064277034286295173141495202523570357304701386224635500199982599280295613197020673812947029505879731460216944575804883446254983599097911547353928668473313236292270961440264035632061
8, 1000, 4, 19.6, 857, 24, 98319889372673667664267745915245332578122121682285243011160842180579679410389610657408781806139074619875542064187954597495545794350341767621970976597207509129597115053767181863559257246668124725339900102116638596168846819190260944070283625053818592339304547296178040915113523983424796946536, 98319889372673667664267745915245332578122121682285243011160842180579679410389610657408781806139074619875542064187954597495545794350341767621970976597207509129597115053767181863559257246668124725339900102116638596168846819190260944070283625053818592339304547296178040915113523983424796946536
8, 1000, 4, 19.6, 441, 18, 16496636747009286826319129020617865574572222055420743951927612095457016078754130668568874073212451779365795495528879067101710346522625741188822714254753082000896973017152926937945131602818254790573164190293778456531505436633281409092080631433295012776965221176180827714590601460696, 16496636747009286826319129020617865574572222055420743951927612095457016078754130668568874073212451779365795495528879067101710346522625741188822714254753082000896973017152926937945131602818254790573164190293778456531505436633281409092080631433295012776965221176180827714590601460696
8, 1000, 4, 19.6, 693, 39, 1299982115503155627047767659754491768096934859199260028373440393428579361490781925000824714478470736654396021360085512138915309298107398109753236087905194047868616387308308224807458285525643978041811957768188980883053062245524590157913352301177225546161698820730722470161760914153369568106304390293, 1299982115503155627047767659754491768096934859199260028373440393428579361490781925000824714478470736654396021360085512138915309298107398109753236087905194047868616387308308224807458285525643978041811957768188980883053062245524590157913352301177225546161698820730722470161760914153369568106304390293
8, 1000, 4, 19.6, 528, 19, 64860322105867549574996928810352446858448754769604543711505584354967212006459479904740939630038218121025967983516397022806169045042534850755588648520031210400060379224120925874347172310133508355645331686177830372534637463313946390262589257497968131237721524552679063357526111224, 64860322105867549574996928810352446858448754769604543711505584354967212006459479904740939630038218121025967983516397022806169045042534850755588648520031210400060379224120925874347172310133508355645331686177830372534637463313946390262589257497968131237721524552679063357526111224
8, 1000, 4, 19.6, 490, 20, 2514858221360947662170911086288943702221804435575910051355126025534763531093540357715012833769262907262913245159964373330244943920714713956220867926435215513502008202978286674455688418917168022033016006499743537268730202348068337993457978447333483733760928606843553353333573903366552, 2514858221360947662170911086288943702221804435575910051355126025534763531093540357715012833769262907262913245159964373330244943920714713956220867926435215513502008202978286674455688418917168022033016006499743537268730202348068337993457978447333483733760928606843553353333573903366552
8, 1000, 4, 19.6, 515, 21, 1599038246107323786049931987898247251795125628674259802500412697711755889749330970686129299582030839262327035263580128663401619814602082677585244181376299001559803495818775249080499849736011274183275579214294578031364323408560692784907856435151599100390810714267320943488693919, 1599038246107323786049931987898247251795125628674259802500412697711755889749330970686129299582030839262327035263580128663401619814602082677585244181376299001559803495818775249080499849736011274183275579214294578031364323408560692784907856435151599100390810714267320943488693919
8, 1000, 4, 19.6, 462, 18, 507761205979403753214374243775579489909392321298189016901313503431701907308245515819951603006785229487620518392400998564162556809611576299751134321854115600125821397519651101309813138420314715378168416896819739386716975136192582000590950113619589120348650091030461904120241809644150747, 507761205979403753214374243775579489909392321298189016901313503431701907308245515819951603006785229487620518392400998564162556809611576299751134321854115600125821397519651101309813138420314715378168416896819739386716975136192582000590950113619589120348650091030461904120241809644150747
8, 1000, 4, 19.6, 557, 23, 514928052756143499317527724832479526436284918370575953691373877208899795502146525979885824393120633971201053150401816606190384130162146131333643165463987059499076212323069760936810022580557955147898179146043596520607669180185582203499619862220270040087269929414263559476564557918502894573, 514928052756143499317527724832479526537472370956146468925964505579156245963948759333288486829366824870859671724432920999105103279213990714704805382559520792183144831421809460691626780186645941601831011646018469191319578638115070930356844372485584471635820921278307646658825075448723168831
8, 1000, 4, 19.6, 664, 26, 575332829179375873122441351825942417334707306683270507046051810998217150908481484785250954485551543707747966997927881540869561218911953622229669184029951388167887935932903300585459260223856174954313333030997768314292419405788979332699994491779097219993566848786080578087899368748743894, 575332829179375873122441351825942417334707306683270507046051810998217150908481484785250954485551543707747966997927881540869561218911953622229669184029951388167887935932903300585459260223856174954313333030997768314292419405788979332699994491779097219993566848786080578087899368748743894
8, 1000, 4, 19.6, 618, 18, 12106356332339433484355675189813395095130733789064032719564053702551233031453935209759568160683734998630531363350232858869238961992270832140459531986367699890286409130543723229319203593955789269985935857291031464456090748569113209736347365694492755911088181753190367880269234, 12106356332339433484355675189813395095130733789064032719564053702551233031453935209759568160683734998630531363350232858869238961992270832140459531986367699890286409130543723229319203593955789269985935857291031464456090748569113209736347365694492755911088181753190367880269234
8, 1000, 4, 19.6, 625, 17, 48840321988545372300520694252165567228135762237092368075204730018902108374374743753846820317577025840371788874302029175007531737170760345936155367094512889815411573929184272578165272094026189001508101748913173065231500681909679965625749351334226557433412831887839, 48840321988545372300520694252165567228135762237092368075204730018902108374374743753846820317577025840371788874302029175007531737170760345936155367094512889815411573929184272578165272094026189001508101748913173065231500681909679965625749351334226557433412831887839
8, 1000, 4, 19.6, 489, 23, 35379734905222740000323700240204292635329636695918700708649971930134175177742468542179652168776763910573967374431971341807618187776803496646477777711828677887104195920918724716250151707851938708396729669491257019781934727023720121915710316184735112374604119584234846352415295036410852479, 35379734905222740000323700240204292635329636695918700708649971930134175177742468542179652168776763910573967374431971341807618187776803496646477777711828677887104195920918724716250151707851938708396729669491257019781934727023720121915710316184735112374604119584234846352415295036410852479
8, 1000, 4, 19.6, 564, 24, 773538219832359786133100051629903497218443200911612747175047710145975337581157924052624547230889041158286849083805518460507197627815481239494375039929491468194812371502755703811038976106306486863923301610072934540892708455794308889774850697299996953918180302412776844275499307414972296864, 773538219832359786133100051629903497218443200911612747175047710145975337581157924052624547230889041158286849083805518460507197627815481239494375039929491468194812371502755703811038976106306486863923301610072934540892708455794308889774850697299996953918180302412776844275499307414972296864
